등급,어휘,품사,어종,원어,의미,日本語訳,定義,外来語_カタカナ候補,外来語_原語候補,品質フラグ,tags
1등급,걸리다,동사,고유어,,"[1]「1」어떤 물체가 떨어지지 않고 벽이나 못 따위에 매달리다. ‘걸다02[1]「1」’의 피동사.
[1]「2」자물쇠, 문고리가 채워지거나 빗장이 질리다. ‘걸다02[1]「2」’의 피동사.
[1]「3」솥이나 냄비 따위가 이용될 수 있도록 준비되다. ‘걸다02[1]「3」’의 피동사.
[1]「4」기계 따위가 작동되도록 준비되다. ‘걸다02[1]「4」’의 피동사.
[1]「5」어느 단체에 속한다고 이름이 내세워지다. ‘걸다02[1]「5」’의 피동사.
[1]「6」기계 장치가 작동되다. ‘걸다02[1]「6」’의 피동사.
[1]「7」해나 달이 떠 있다.
[1]「8」병이 들다.
[1]「9」눈이나 마음 따위에 만족스럽지 않고 언짢다.
[1]「10」어떤 것에 어긋나다.
[1]「11」말이 막히다.
[2]「1」돈 따위가 계약이나 내기의 담보로 삼아지다. ‘걸다02[2]「1」’의 피동사.
[2]「2」의논이나 토의의 대상으로 삼아지다. ‘걸다02[2]「2」’의 피동사.
[2]「3」어떤 상태에 빠지게 되다. ‘걸다02[2]「3」’의 피동사.
[2]「4」앞으로의 일에 대한 희망 따위가 달리다. ‘걸다02[2]「4」’의 피동사.
[2]「5」목숨, 명예 따위가 달리다. ‘걸다02[2]「5」’의 피동사.
[2]「6」전화가 되다. ‘걸다02[2]「7」’의 피동사.
[2]「7」긴급하게 명령이 내려지거나 요청되다. ‘걸다02[2]「8」’의 피동사.
[2]「8」다리나 발 또는 도구 따위로 인해 넘어질 상태가 되다. ‘걸다02[2]「9」’의 피동사.
[2]「9」어떤 일을 하다가 도중에 들키다.
[2]「10」관계하거나 부딪히다.
[2]「11」막히거나 잡히다.
[2]「12」시간이 들다.",,"[1]「1」어떤 물체가 떨어지지 않고 벽이나 못 따위에 매달리다. ‘걸다02[1]「1」’의 피동사.
[1]「2」자물쇠, 문고리가 채워지거나 빗장이 질리다. ‘걸다02[1]「2」’의 피동사.
[1]「3」솥이나 냄비 따위가 이용될 수 있도록 준비되다. ‘걸다02[1]「3」’의 피동사.
[1]「4」기계 따위가 작동되도록 준비되다. ‘걸다02[1]「4」’의 피동사.
[1]「5」어느 단체에 속한다고 이름이 내세워지다. ‘걸다02[1]「5」’의 피동사.
[1]「6」기계 장치가 작동되다. ‘걸다02[1]「6」’의 피동사.
[1]「7」해나 달이 떠 있다.
[1]「8」병이 들다.
[1]「9」눈이나 마음 따위에 만족스럽지 않고 언짢다.
[1]「10」어떤 것에 어긋나다.
[1]「11」말이 막히다.
[2]「1」돈 따위가 계약이나 내기의 담보로 삼아지다. ‘걸다02[2]「1」’의 피동사.
[2]「2」의논이나 토의의 대상으로 삼아지다. ‘걸다02[2]「2」’의 피동사.
[2]「3」어떤 상태에 빠지게 되다. ‘걸다02[2]「3」’의 피동사.
[2]「4」앞으로의 일에 대한 희망 따위가 달리다. ‘걸다02[2]「4」’의 피동사.
[2]「5」목숨, 명예 따위가 달리다. ‘걸다02[2]「5」’의 피동사.
[2]「6」전화가 되다. ‘걸다02[2]「7」’의 피동사.
[2]「7」긴급하게 명령이 내려지거나 요청되다. ‘걸다02[2]「8」’의 피동사.
[2]「8」다리나 발 또는 도구 따위로 인해 넘어질 상태가 되다. ‘걸다02[2]「9」’의 피동사.
[2]「9」어떤 일을 하다가 도중에 들키다.
[2]「10」관계하거나 부딪히다.
[2]「11」막히거나 잡히다.
[2]「12」시간이 들다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,걸어가다,동사,고유어,,"[1]목적지를 향하여 발로 걸어서 나아가다.
[2]「1」목적지에 이르기 위해 어떤 길을 지나가다.
[2]「2」(비유적으로) 어떤 분야의 일을 계속해 나가다.",,"[1]목적지를 향하여 발로 걸어서 나아가다.
[2]「1」목적지에 이르기 위해 어떤 길을 지나가다.
[2]「2」(비유적으로) 어떤 분야의 일을 계속해 나가다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,걸어오다,동사,고유어,,"[1]목적지를 향하여 발로 걸어서 이동하여 오다.
[2]「1」목적지에 이르기 위하여 어떤 길을 지나오다.
[2]「2」지내 오거나 발전하여 오다.",,"[1]목적지를 향하여 발로 걸어서 이동하여 오다.
[2]「1」목적지에 이르기 위하여 어떤 길을 지나오다.
[2]「2」지내 오거나 발전하여 오다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,걸음,명사,고유어,,"「1」두 발을 번갈아 옮겨 놓는 동작.
「2」일정한 방향으로 나아가는 움직임.
「3」나아가는 기회.
「4」내왕하는 일.
「5」행동이나 활동 또는 결정을 비유적으로 이르는 말.
「6」두 발을 번갈아 옮겨 놓는 횟수를 세는 단위.",,"「1」두 발을 번갈아 옮겨 놓는 동작.
「2」일정한 방향으로 나아가는 움직임.
「3」나아가는 기회.
「4」내왕하는 일.
「5」행동이나 활동 또는 결정을 비유적으로 이르는 말.
「6」두 발을 번갈아 옮겨 놓는 횟수를 세는 단위.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,걸음마,명사,고유어,,"[Ⅰ]어린아이가 걸음을 익힐 때 발을 떼어 놓는 걸음걸이.
[Ⅱ]어린아이에게 걸음을 익히게 할 때 발을 떼어 놓으라는 뜻으로 내는 소리.",,"[Ⅰ]어린아이가 걸음을 익힐 때 발을 떼어 놓는 걸음걸이.
[Ⅱ]어린아이에게 걸음을 익히게 할 때 발을 떼어 놓으라는 뜻으로 내는 소리.",,,multi_gloss|native_manual_review|multi_pos|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:multi_pos risk:needs_manual_review
1등급,걸치다,동사,고유어,,"[1]「1」지는 해나 달이 산이나 고개 따위에 얹히다.
[1]「2」일정한 횟수나 시간, 공간을 거쳐 이어지다.
[1]「3」가로질러 걸리다.
[2]「1」어떤 물체를 다른 물체에 얹어 놓다.
[2]「2」옷이나 착용구 또는 이불 따위를 아무렇게나 입거나 덮다.
[3]음식을 아무렇게나 대충 먹다.",,"[1]「1」지는 해나 달이 산이나 고개 따위에 얹히다.
[1]「2」일정한 횟수나 시간, 공간을 거쳐 이어지다.
[1]「3」가로질러 걸리다.
[2]「1」어떤 물체를 다른 물체에 얹어 놓다.
[2]「2」옷이나 착용구 또는 이불 따위를 아무렇게나 입거나 덮다.
[3]음식을 아무렇게나 대충 먹다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,검다,형용사,고유어,,"「1」숯이나 먹의 빛깔과 같이 어둡고 짙다.
「2」속이 엉큼하고 흉측하거나 정체를 알기 어렵다.
「3」침울하고 암담하다.",,"「1」숯이나 먹의 빛깔과 같이 어둡고 짙다.
「2」속이 엉큼하고 흉측하거나 정체를 알기 어렵다.
「3」침울하고 암담하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,검정,명사,고유어,,검은 빛깔이나 물감.,,검은 빛깔이나 물감.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,것,의존명사,고유어,,"「1」사물, 일, 현상 따위를 추상적으로 이르는 말.
「2」사람을 낮추어 이르거나 동물을 이르는 말.
「3」그 사람의 소유물임을 나타내는 말.
「4」말하는 이의 확신, 결정, 결심 따위를 나타내는 말.
「5」말하는 이의 전망이나 추측, 또는 주관적 소신 따위를 나타내는 말.
「6」명령이나 시킴의 뜻을 나타내면서 문장을 끝맺는 말.",,"「1」사물, 일, 현상 따위를 추상적으로 이르는 말.
「2」사람을 낮추어 이르거나 동물을 이르는 말.
「3」그 사람의 소유물임을 나타내는 말.
「4」말하는 이의 확신, 결정, 결심 따위를 나타내는 말.
「5」말하는 이의 전망이나 추측, 또는 주관적 소신 따위를 나타내는 말.
「6」명령이나 시킴의 뜻을 나타내면서 문장을 끝맺는 말.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,겉,명사,고유어,,"「1」물체의 바깥 부분.
「2」밖으로 드러난 모습이나 현상.",,"「1」물체의 바깥 부분.
「2」밖으로 드러난 모습이나 현상.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,겉모습,명사,고유어,,겉으로 드러나 보이는 모습.,,겉으로 드러나 보이는 모습.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,게,명사,고유어,,"십각목의 갑각류를 통틀어 이르는 말. 두흉부는 윗면이 한 장의 등딱지로 덮여 있고 일곱 마디의 복부가 붙어 있다. 다섯 쌍의 발 중에 첫째 발은 집게발로 먹이를 잡는 데 쓰며 다른 네 쌍의 발은 헤엄치거나 걷는 데 쓴다. 바다와 민물에서 살며 독자적인 생활을 하는 경우가 대부분이나 조개, 해삼 따위에 기생하는 것도 있다. 전 세계에 4,500여 종이 분포하며 우리나라에는 150여 종이 있는 것으로 알려져 있다.",,"십각목의 갑각류를 통틀어 이르는 말. 두흉부는 윗면이 한 장의 등딱지로 덮여 있고 일곱 마디의 복부가 붙어 있다. 다섯 쌍의 발 중에 첫째 발은 집게발로 먹이를 잡는 데 쓰며 다른 네 쌍의 발은 헤엄치거나 걷는 데 쓴다. 바다와 민물에서 살며 독자적인 생활을 하는 경우가 대부분이나 조개, 해삼 따위에 기생하는 것도 있다. 전 세계에 4,500여 종이 분포하며 우리나라에는 150여 종이 있는 것으로 알려져 있다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,게으르다,형용사,고유어,,행동이 느리고 움직이거나 일하기를 싫어하는 성미나 버릇이 있다.,,행동이 느리고 움직이거나 일하기를 싫어하는 성미나 버릇이 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,게으름,명사,고유어,,행동이 느리고 움직이거나 일하기를 싫어하는 태도나 버릇.,,행동이 느리고 움직이거나 일하기를 싫어하는 태도나 버릇.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,겨드랑이,명사,고유어,,"「1」양편 팔 밑의 오목한 곳.
「2」겨드랑이에 닿는 옷의 부분을 이르는 말.",,"「1」양편 팔 밑의 오목한 곳.
「2」겨드랑이에 닿는 옷의 부분을 이르는 말.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,겨루다,동사,고유어,,서로 버티어 승부를 다투다.,,서로 버티어 승부를 다투다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,겨우,부사,고유어,,"「1」어렵게 힘들여.
「2」기껏해야 고작.",,"「1」어렵게 힘들여.
「2」기껏해야 고작.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,겨울철,명사,고유어,,계절이 겨울인 때.,,계절이 겨울인 때.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:native_manual_review risk:needs_manual_review
1등급,겪다,동사,고유어,,"「1」어렵거나 경험될 만한 일을 당하여 치르다.
「2」여러 사람을 청하여 음식을 차려 대접하다.
「3」사람을 사귀어 지내다.",,"「1」어렵거나 경험될 만한 일을 당하여 치르다.
「2」여러 사람을 청하여 음식을 차려 대접하다.
「3」사람을 사귀어 지내다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,견디다,동사,고유어,,"[1]「1」사람이나 생물이 일정한 기간 동안 어려운 환경에 굴복하거나 죽지 않고 계속해서 버티면서 살아 나가는 상태가 되다.
[1]「2」물건이 열이나 압력 따위와 같은 외부의 작용을 받으면서도 일정 기간 동안 원래의 상태나 형태를 유지하다.
[2]「1」사람이나 생물이 어려운 환경에 굴복하거나 죽지 않고 계속해서 버티면서 살아 나가는 상태가 되다.
[2]「2」물건이 열이나 압력 따위와 같은 외부의 작용을 받으면서도 원래의 상태나 형태를 유지하다.",,"[1]「1」사람이나 생물이 일정한 기간 동안 어려운 환경에 굴복하거나 죽지 않고 계속해서 버티면서 살아 나가는 상태가 되다.
[1]「2」물건이 열이나 압력 따위와 같은 외부의 작용을 받으면서도 일정 기간 동안 원래의 상태나 형태를 유지하다.
[2]「1」사람이나 생물이 어려운 환경에 굴복하거나 죽지 않고 계속해서 버티면서 살아 나가는 상태가 되다.
[2]「2」물건이 열이나 압력 따위와 같은 외부의 작용을 받으면서도 원래의 상태나 형태를 유지하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,겹치다,동사,고유어,,"[1]「1」여러 사물이나 내용 따위가 서로 덧놓이거나 포개어지다.
[1]「2」여러 가지 일이나 현상이 한꺼번에 일어나다.
[2]둘 이상을 서로 덧놓거나 포개다.",,"[1]「1」여러 사물이나 내용 따위가 서로 덧놓이거나 포개어지다.
[1]「2」여러 가지 일이나 현상이 한꺼번에 일어나다.
[2]둘 이상을 서로 덧놓거나 포개다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,곁,명사,고유어,,"「1」어떤 대상의 옆. 또는 공간적ㆍ심리적으로 가까운 데.
「2」가까이에서 보살펴 주거나 도와줄 만한 사람.",,"「1」어떤 대상의 옆. 또는 공간적ㆍ심리적으로 가까운 데.
「2」가까이에서 보살펴 주거나 도와줄 만한 사람.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,계시다,동사,고유어,,"[Ⅰ][1]「1」‘있다01[Ⅰ][1]「1」’의 높임말.
[Ⅰ][1]「2」‘있다01[Ⅰ][1]「2」’의 높임말.
[Ⅰ][2]‘있다01[Ⅰ][2]’의 높임말.
[Ⅱ]「1」‘있다01[Ⅲ]「1」’의 높임말.
[Ⅱ]「2」‘있다01[Ⅲ]「2」’의 높임말.",,"[Ⅰ][1]「1」‘있다01[Ⅰ][1]「1」’의 높임말.
[Ⅰ][1]「2」‘있다01[Ⅰ][1]「2」’의 높임말.
[Ⅰ][2]‘있다01[Ⅰ][2]’의 높임말.
[Ⅱ]「1」‘있다01[Ⅲ]「1」’의 높임말.
[Ⅱ]「2」‘있다01[Ⅲ]「2」’의 높임말.",,,multi_gloss|native_manual_review|multi_pos|needs_manual_review,source:level1 grade:1 type:native risk:multi_gloss risk:native_manual_review risk:multi_pos risk:needs_manual_review
